"tweetscreenamecounts","Freq"
"486237119",4
"486242255",1
"486245053",1
"486253102",1
"486265624",1
"486265929",1
"486269104",1
"486269744",1
"486295878",1
"486312190",7
"486314463",1
"486323571",1
"486323908",4
"486462179",1
"486484015",1
"486488110",1
"48649508",2
"486563029",1
"48658846",2
"48662490",1
"486700708",1
"486705798",1
"486707648",1
"486731502",1
"486751432",1
"486760986",1
"486806631",1
"486829180",1
"486848663",1
"486857828",1
"486862113",1
"486879638",1
"486881033",1
"48690972",5
"486934223",1
"486940544",1
"486954273",1
"486972469",5
"486989267",1
"486996546",1
"487024324",15
"487033666",7
"487044751",1
"487053765",1
"487063057",1
"487066897",1
"487067110",1
"487069467",2
"487069703",1
"487070660",2
"487072008",2
"487077001",2
"487082891",1
"487084632",1
"487094564",3
"487137580",1
"487138032",1
"487150794",5
"487151766",1
"487163492",1
"487166875",1
"487174866",1
"487180410",1
"487181850",1
"487196008",1
"487210208",1
"487218432",1
"48722498",1
"487228171",1
"48722982",1
"487230699",4
"487240824",4
"487241432",1
"487284329",1
"48729602",3
"487302391",1
"48730250",1
"487363497",1
"48737488",1
"48737956",1
"487438898",1
"487443044",1
"487456809",1
"48745733",3
"48747570",1
"487485378",2
"487502105",1
"48751069",1
"48751453",1
"487527469",1
"487538405",1
"487578388",1
"487587801",1
"487622685",1
"48762810",49
"487636923",1
"48766092",3
"487664527",1
"487684094",1
"487686088",1
"487692702",1
"48769626",1
"487703152",1
"487712426",1
"48772678",1
"487745074",2
"487766105",1
"487769182",1
"487784199",1
"48780606",2
"48781400",2
"487828940",1
"487830500",1
"487836582",1
"48784672",2
"487872843",1
"487909278",2
"487909962",5
"487919547",3
"48798440",1
"488013499",1
"488030016",3
"488048677",2
"488053355",1
"488078288",1
"488086162",1
"488093910",4
"488096253",1
"488101688",2
"488104589",1
"488118261",1
"488125292",2
"488126500",2
"488126911",7
"488135922",1
"488139421",1
"488144964",1
"48814803",2
"48816326",1
"488195411",1
"488239639",1
"48828539",1
"48833870",1
"48837950",1
"48840381",1
"48842136",3
"488432068",1
"488440519",1
"488444472",3
"488485443",3
"488510883",1
"488523318",1
"488586683",1
"488676484",1
"48867855",1
"488694703",2
"488706702",1
"488754765",1
"488760226",2
"488761823",4
"488776474",1
"488789381",1
"488825284",2
"488830674",64
"488845157",1
"488870860",1
"488882601",3
"488885468",1
"488887567",1
"488898182",1
"48890910",1
"488914272",1
"488915779",1
"48891753",1
"488918698",1
"488922039",1
"488925128",1
"488926923",1
"488927338",2
"488960588",1
"488971002",1
"48897311",1
"48897762",1
"488987570",6
"488991591",1
"489001696",1
"489041083",1
"48904350",1
"48904676",1
"489063974",1
"489087542",1
"48914083",1
"489153209",1
"489174990",1
"48918513",1
"48918992",1
"489206027",5
"489209830",1
"489250635",1
"489330259",2
"489359857",1
"489369844",5
"48939663",1
"489424236",2
"48942935",1
"489444561",3
"48945308",1
"489487541",1
"489512472",1
"48952344",2
"489546528",1
"489555189",1
"489584673",1
"489591208",1
"489594906",1
"48960214",3
"489628891",1
"489628993",1
"489640605",1
"489651880",1
"489653879",2
"489667257",2
"489754421",4
"489767114",2
"489768662",1
"489790169",1
"489795095",1
"489795222",5
"489799997",1
"489807394",1
"48980925",2
"489824719",2
"489825895",4
"489830500",1
"489832861",1
"489839225",2
"489851102",2
"489870862",1
"48988318",1
"489898283",1
"48991416",1
"489922111",1
"489924885",1
"489932695",3
"489945137",2
"489978616",1
"489980096",4
"489986510",1
"489986801",1
"489989264",3
"48998954",8
"489991476",1
"490014340",2
"4900151",1
"490017745",1
"490031391",4
"490050310",2
"490062332",2
"490066265",1
"490092250",2
"490096813",1
"490138412",2
"49014383",2
"49014993",1
"490172909",1
"490182254",1
"490214326",2
"490239753",4
"49025069",1
"49030764",1
"49031881",1
"490375449",1
"49037700",8
"49037782",1
"49037809",3
"49038263",3
"49039466",1
"490425862",1
"490427946",1
"490469873",1
"490482351",11
"490488374",1
"490491881",1
"490532138",1
"490547473",1
"490580661",2
"490586067",1
"490608121",1
"490630741",1
"490631265",1
"490638635",2
"49065542",1
"49065762",1
"490661304",3
"490664771",2
"490675858",1
"490687119",1
"490737117",1
"490758778",1
"490781489",1
"490791678",1
"490806812",1
"490808425",1
"490813170",1
"490828105",1
"490830971",1
"490831226",4
"490841769",1
"490846091",1
"490854166",1
"490854989",1
"490857093",1
"490866581",1
"49087668",2
"490886576",1
"49088872",2
"49089197",1
"490896643",1
"490919527",1
"490922021",1
"49092934",1
"490930705",1
"490937143",1
"490950157",3
"490950738",1
"490955076",1
"490955359",7
"490959015",1
"490966423",2
"490968083",1
"490971987",1
"490980198",3
"49099361",1
"490994033",2
"491008045",1
"491017902",1
"491025840",1
"491030409",4
"491068956",1
"491086453",3
"49110838",1
"491131517",1
"491139696",1
"49115780",1
"491173228",1
"491233283",19
"491235454",1
"491271349",1
"491340002",1
"491340476",1
"49136884",1
"491433594",3
"49145996",2
"491461697",1
"491488454",2
"491534059",1
"491542511",1
"491547651",10
"491557919",1
"491566795",1
"491574388",1
"491597335",1
"491601569",2
"49160778",1
"491615602",1
"491673367",3
"49169013",1
"491694593",3
"49170776",1
"491709515",1
"491710556",4
"491733684",1
"491735961",3
"49174683",1
"491748620",1
"491753259",1
"491758107",1
"49178040",1
"491786875",1
"491788464",2
"491792065",1
"491817984",8
"491829740",1
"491832684",1
"491848625",1
"49185174",3
"49186209",3
"491862987",1
"491870450",1
"491876828",2
"491880896",1
"49188215",1
"491915719",1
"491919905",1
"491921675",2
"491928598",1
"491932325",1
"49195151",2
"49196301",1
"491963944",1
"49198134",2
"491989045",5
"49199008",1
"492043842",1
"492057332",1
"492076183",1
"492105494",1
"49211319",1
"492187026",2
"492197249",1
"492210461",1
"49224021",1
"492252942",2
"492261023",1
"492280176",1
"49228047",1
"492291827",1
"49232280",1
"492354722",1
"492358589",1
"492365818",1
"49241360",1
"492418145",1
"49242831",1
"492430007",1
"49245987",2
"492466858",1
"492507650",1
"49253417",1
"492542085",1
"492543921",1
"492552806",3
"49255664",2
"492579098",1
"492598226",1
"492608461",2
"492611533",6
"492637256",1
"492652725",1
"492655968",1
"492656877",1
"492661071",1
"49266313",2
"49266510",1
"492672655",1
"492681408",1
"492683343",4
"492698177",2
"492729898",1
"492738361",1
"492741318",1
"492769986",1
"492780674",1
"492794408",1
"492800462",1
"492834669",1
"492834722",1
"492852717",1
"492875353",3
"49296436",1
"49297566",2
"493005255",1
"493095150",1
"49313016",3
"49314030",1
"493155165",2
"493187773",2
"493253994",2
"49329312",5
"49329695",1
"49330280",1
"49330971",1
"493319139",1
"493325422",1
"493344358",2
"493350646",2
"49336187",3
"493371884",1
"493409732",1
"493430138",1
"493435745",2
"493447672",1
"493456655",1
"49347767",1
"49347811",2
"493482043",1
"493489807",1
"49349911",1
"493504023",1
"493527072",1
"49354109",1
"49354174",12
"49354190",1
"493544667",1
"493551594",1
"493560479",1
"493578370",1
"493596362",1
"493597472",1
"493599075",1
"493601077",1
"493616272",1
"49362329",1
"493623298",1
"493626965",1
"493646328",1
"493647854",1
"493704581",1
"493707940",1
"493723988",1
"493740015",1
"49374347",1
"493746883",2
"493755608",1
"493763468",2
"49378500",1
"493806038",2
"49381971",1
"49384859",1
"49385224",1
"49385310",1
"493870135",1
"49388980",1
"49391684",1
"493928203",2
"493961894",7
"493989668",1
"49399043",1
"494053134",3
"494062256",2
"49408159",3
"494086436",1
"494089346",1
"49409547",2
"49410671",1
"494110834",3
"494117824",1
"494138339",2
"49415155",1
"494157864",6
"494159106",2
"494182582",1
"494212687",2
"494238508",1
"494251116",40
"494262984",1
"494283147",1
"49429578",1
"494306501",1
"494310185",1
"49432961",1
"494335073",1
"494337436",2
"494342708",2
"49437485",1
"494389892",6
"494417056",2
"494418666",2
"494433519",1
"494435397",1
"494439763",1
"494454908",1
"494474083",24
"494479896",2
"494483149",1
"494488988",1
"494507641",1
"494510288",1
"494512785",2
"494522486",2
"494524847",1
"49452657",1
"49454158",2
"494551415",1
"49455695",1
"494561282",1
"494579129",1
"494588727",1
"494600793",1
"49461688",1
"494619391",1
"494622973",1
"494623757",1
"49465042",1
"49465715",1
"494658410",1
"494666373",1
"494673923",1
"494674050",1
"494693278",5
"494697057",2
"494712987",1
"494719600",2
"494732077",1
"49476346",1
"49480800",2
"494825877",2
"49483273",1
"494836312",2
"49485874",3
"49490095",1
"494923987",1
"49492902",3
"49495019",1
"495037629",1
"49503810",30
"49504146",1
"495057423",1
"495064370",1
"495077340",1
"495101874",1
"495115403",1
"495135991",2
"49514769",1
"49515108",2
"49515542",9
"495156281",1
"495163939",1
"495189090",2
"495222750",2
"495230678",1
"495269793",1
"495298277",1
"495299388",1
"495299669",1
"49532166",1
"495328347",5
"495350402",1
"49535146",1
"495351715",1
"495359854",1
"49536294",1
"495381827",1
"495381913",2
"495386939",2
"495399771",1
"495410154",1
"49541308",1
"49542457",1
"495428842",1
"495434780",1
"49545393",1
"49545829",1
"495472248",1
"495493308",2
"495504364",1
"495514398",2
"495515551",1
"495520385",2
"495522739",1
"495527288",1
"495553993",1
"495556928",1
"495559435",2
"495560531",1
"495562163",1
"495568400",1
"495572597",1
"49557735",2
"495622761",2
"495624745",3
"495624960",2
"495634016",2
"49564386",1
"49565228",2
"495655041",2
"49567671",1
"495818344",1
"49593556",1
"49600533",1
"49601805",1
"496018283",3
"496020396",1
"496040329",1
"496046401",1
"496075370",2
"49608724",1
"49609053",2
"496110674",1
"496128442",2
"49614459",1
"496146574",1
"496172707",2
"496173006",5
"496174743",1
"496267785",1
"496283085",1
"49630747",1
"496316414",2
"496326481",1
"49634749",1
"496348454",3
"496388046",9
"49639686",1
"496413932",1
"496428760",1
"4964311",1
"496432449",1
"496432989",1
"496433655",1
"496442084",1
"496443751",2
"49644385",1
"496458045",2
"49646393",1
"496471160",1
"496490613",1
"496498916",1
"496513287",1
"496526805",1
"496531104",2
"496555882",1
"496597728",1
"496610801",2
"49662136",1
"496632152",1
"49663434",1
"496637392",1
"496640888",11
"496641129",1
"496645858",1
"496656971",1
"49666303",1
"49668442",1
"496696470",2
"496702611",1
"496723302",1
"496745630",25
"49679283",1
"496796581",3
"496827601",4
"49689646",1
"49693837",1
"496944265",1
"496949253",1
"49700983",1
"49702710",1
"497031544",1
"497043795",1
"49704882",4
"49707761",1
"49708432",1
"497091594",3
"497092794",1
"497103829",1
"497104258",3
"497111406",1
"497123806",1
"497145613",1
"497165677",1
"497181589",1
"49720568",1
"497234014",1
"497243659",1
"497260887",2
"497272895",2
"497278131",1
"497288637",1
"49729198",1
"497300166",1
"497312095",1
"497321520",1
"497324814",2
"497343233",1
"497347250",1
"49735645",2
"49736274",2
"497375557",1
"49737793",1
"497404180",1
"497412435",2
"497428365",1
"497429837",2
"497433104",2
"497444049",1
"497478603",1
"497480529",1
"49750834",1
"497513793",1
"497514905",1
"497539863",1
"497551279",1
"497552374",2
"497556979",2
"497570230",1
"497583928",2
"497585493",1
"497594579",2
"497597201",1
"497600089",1
"497613375",1
"497621314",2
"497656711",1
"497660862",1
"497669730",1
"497686716",7
"49769303",1
"49771617",1
"49771929",1
"497720873",3
"497735699",1
"497743503",1
"49774820",1
"497752880",3
"497760573",65
"49783250",1
"497844905",1
"49786238",7
"497875715",1
"49789865",1
"497930558",1
"497952236",1
"49795450",2
"49795608",1
"497959139",1
"497991362",1
"498006153",1
"498068530",1
"49807650",1
"498078711",1
"498078718",1
"498099543",1
"498103105",1
"498112682",2
"498133434",1
"498135775",1
"498146736",1
"49817688",1
"49821559",6
"49821985",1
"498224137",1
"498225041",2
"498231180",1
"498239202",1
"498278075",1
"49830514",1
"498321669",1
"498324017",1
"498329570",2
"498332281",1
"49833918",1
"498341824",1
"498344978",3
"498348174",4
"49834861",1
"498352341",1
"498371736",2
"498389256",1
"498391416",1
"49839747",2
"498410438",1
"498413211",4
"498424770",1
"498433264",1
"49843522",1
"498435878",2
"498436126",1
"498446835",1
"498454365",1
"498468159",1
"498478509",1
"498485565",1
"498493520",1
"498514603",1
"498531503",1
"498533759",1
"498545157",1
"49855302",2
"498588043",3
"498588482",2
"498594418",1
"498628623",1
"498682482",1
"49874366",7
"49877768",1
"49879367",3
"49879937",2
"498838925",1
"498937242",2
"498939153",1
"498948317",1
"498988245",1
"498994809",1
"49900294",1
"49901707",2
"499018573",9
"499038418",2
"49905400",1
"499091948",1
"499093533",12
"499118717",5
"499177075",2
"499192126",1
"499234709",8
"499273478",1
"499280069",1
"499281128",1
"499284501",1
"499287334",1
"499299778",1
"499299791",5
"49930478",1
"499316273",1
"499330403",3
"499346154",1
"499363169",1
"499363587",1
"499365844",2
"499367153",1
"499391480",1
"499418080",1
"499428601",1
"499435968",1
"499436066",3
"499448155",1
"499462798",1
"499473649",1
"499481610",1
"499482285",1
"499516485",1
"499563575",1
"49963148",2
"499642128",1
"49964679",1
"499740558",1
"499832395",1
"499875831",1
"499889731",1
"499918722",2
"499928620",3
"49993014",1
"499940185",1
"499946620",1
"499952643",1
"499963380",5
"499967346",2
"500010861",1
"500014947",1
"500040487",1
"500057004",1
"50006671",1
"50006845",1
"50007130",1
"500074672",1
"50007837",3
"500117855",1
"500122272",1
"500137728",8
"500139098",1
"50014165",2
"500146059",1
"500151190",1
"500202545",18
"500213958",1
"500229864",1
"50023553",2
"500237949",2
"500254079",1
"500255628",1
"500264147",1
"500266214",2
"500283026",1
"500288702",1
"500303355",2
"500308149",1
"500318771",2
"500322156",3
"500322255",2
"500326374",1
"500331782",3
"500341716",1
"500345827",1
"500353521",1
"50036204",1
"500362735",1
"50038557",1
"500396271",1
"500399039",1
"500405028",1
"500413936",1
"500414918",5
"500428220",1
"50043513",1
"500449412",2
"500455233",1
"500457471",1
"50046595",5
"50046659",1
"500468828",1
"500470349",1
"500470352",1
"500478213",1
"500493027",1
"500496865",2
"500514023",1
"500520914",1
"50052656",1
"500531960",2
"500550736",1
"500567121",1
"50058062",1
"500631477",2
"50069637",1
"50070854",2
"500745263",1
"50077546",1
"50079149",1
"500830445",1
"500831254",1
"50083371",1
"500891085",3
"500892154",1
"500899893",2
"500917127",1
"500930531",1
"500995375",1
"50101253",1
"50101630",1
"501018431",1
"501019373",1
"501029634",1
"50104428",1
"50105161",1
"501063057",1
"50111367",4
"501151621",1
"501158660",1
"501177165",1
"501195206",2
"501197570",1
"501208242",1
"501212754",1
"501218783",1
"501221649",29
"501228925",4
"501254448",1
"50126313",1
"501267016",2
"50130399",1
"50131622",1
"501324604",12
"501325619",1
"501335137",1
"501337421",9
"50134196",1
"501344002",2
"501368433",1
"501369804",1
"50138552",1
"501389353",1
"501391743",2
"501404315",1
"501406125",1
"50141293",3
"501426854",2
"501441165",1
"501450212",1
"50145380",1
"50146145",2
"501476851",1
"501500581",1
"501505295",1
"50152522",1
"50154602",4
"50155515",1
"501587248",1
"50159491",1
"501603154",1
"50160776",1
"501661955",1
"50171079",1
"501724955",1
"501755736",3
"50180176",2
"501824127",1
"501824936",1
"501829849",1
"501843814",2
"501851365",1
"50185277",1
"50190527",2
"501918099",24
"501921451",2
"501936722",1
"50196870",1
"502007910",1
"502009110",1
"50203449",1
"502041317",1
"50205704",1
"502071218",1
"50207487",1
"502078033",29
"502085170",3
"502086440",1
"502093357",1
"502100190",1
"502113385",1
"502114914",1
"50211522",1
"502150253",2
"502155550",1
"502164362",1
"502168596",1
"502179596",6
"502184704",1
"502187565",1
"502195686",5
"50219578",1
"502201968",1
"502223564",1
"50222640",1
"502228607",1
"502237127",1
"502241126",1
"502252982",1
"502258336",2
"502272875",1
"50228378",2
"502324915",1
"502339179",2
"502342486",1
"502346439",1
"502364881",4
"502369645",1
"502371183",1
"50239985",1
"502442934",1
"502474150",1
"502496404",9
"502496622",1
"50252314",4
"50253488",1
"502537879",1
"502564272",9
"502582284",2
"502587287",1
"502645295",5
"502649893",1
"502689770",1
"50269224",1
"50276731",2
"502798741",4
"502800326",1
"50288403",1
"50300831",1
"503018852",1
"50307438",2
"503215582",1
"503224145",1
"503224589",1
"503227276",1
"50326153",1
"503263507",1
"503323791",1
"503371034",1
"503373486",1
"503409456",1
"503423893",2
"503437297",1
"503443846",2
"503474212",1
"50348403",1
"503495432",4
"503501362",1
"503504453",4
"503521085",1
"503542078",1
"503545117",1
"503563295",1
"503570817",2
"50358836",1
"50361631",9
"5036201",1
"503670523",5
"503712809",1
"503735071",6
"503736793",1
"50374280",2
"503765255",1
"50376785",2
"503774052",1
"50378991",5
"50379348",1
"503793557",1
"503796643",1
"503804476",3
"503815929",1
"503822048",1
"503836324",1
"503836515",1
"503844557",1
"50389267",1
"503920422",1
"503923780",1
"50392769",1
"503927968",2
"503930493",1
"50393601",1
"503968926",1
"503992375",1
"504007514",1
"504014912",1
"504039002",1
"50404755",4
"504056224",2
"504069175",1
"50408991",1
"50409360",3
"50410634",1
"504123470",1
"504153166",2
"50419262",1
"50425508",1
"504259406",2
"50426360",1
"504321722",1
"504355811",1
"50440964",2
"504425454",1
"504426462",1
"50447244",7
"50447855",1
"50448257",1
"50449286",1
"504563872",1
"504565644",1
"504583854",1
"504583874",2
"504614728",2
"504628088",2
"504628389",3
"504674778",1
"504687985",3
"50471150",1
"50473621",5
"50475646",2
"504761987",2
"504764537",16
"50476822",1
"504768223",1
"504780201",1
"504803149",1
"504808780",2
"504819963",1
"50482808",1
"504842707",2
"504847527",2
"504859110",1
"504879989",1
"504882675",1
"504894528",1
"504900494",1
"504903121",1
"504907384",1
"504912118",1
"504913597",1
"50491692",1
"50491852",1
"504972962",1
"504989076",1
"504989490",1
"504990386",1
"505001487",1
"505019431",1
"50502645",1
"50503565",1
"505058425",2
"505077611",1
"505078586",1
"50508260",1
"505091924",2
"505103050",1
"505104721",1
"505105619",1
"505158762",3
"50516265",2
"505183536",2
"505183927",2
"50518640",1
"505212330",1
"50524331",1
"505249780",3
"505298572",1
"50530283",1
"505307003",2
"50531631",1
"505322940",6
"505350450",1
"50535080",4
"505371288",1
"505376996",2
"505379451",1
"505382641",5
"505412133",1
"505432005",2
"50548289",2
"50549940",1
"505500140",1
"50552332",3
"505524876",1
"505530934",2
"50557333",1
"50557540",1
"50558766",1
"50562045",2
"50562679",1
"505645928",1
"50572903",1
"505776155",2
"50578023",2
"505783672",2
"505822126",1
"505849570",1
"50585041",3
"50590395",1
"505915320",3
"505974447",1
"505974720",4
"506007572",2
"50606000",1
"50606217",1
"506123806",1
"506126562",1
"506158022",1
"506174946",1
"50619040",3
"506227835",4
"506228826",8
"506248789",2
"506280212",1
"50628722",1
"50630283",1
"506358059",1
"506405638",1
"506426182",2
"506442498",8
"506452670",1
"506514583",2
"506519846",5
"506524510",1
"506545579",5
"506560335",1
"50657171",1
"506590966",1
"506603288",1
"50661329",1
"50662083",1
"506644532",5
"506663770",2
"506670259",1
"506701116",1
"506711417",1
"506719967",15
"506734374",1
"506757471",1
"506768210",1
"506769197",1
"506795486",3
"50681273",2
"506812945",2
"506817599",1
"506845902",1
"506852174",2
"506854930",1
"50686123",1
"506869383",1
"506884732",1
"506892730",4
"506896911",1
"506917711",11
"50694115",1
"506942115",1
"506947572",2
"506987321",1
"50703554",1
"50707289",1
"507106237",1
"50716700",1
"50718940",1
"50730657",1
"507345028",1
"507355592",3
"507380109",1
"50740738",1
"50743787",3
"50745212",1
"50751413",1
"507581272",1
"50761315",1
"507654799",1
"50765574",3
"50765825",2
"50768386",1
"50772057",1
"50776347",1
"50777042",2
"50780206",1
"50781842",2
"50782113",2
"50785046",1
"50786417",1
"507901579",2
"50791579",1
"507943113",1
"507952724",1
"50795824",3
"50799216",1
"507999640",1
"508002047",1
"508007649",2
"50806274",2
"508079118",1
"508079514",1
"508081252",4
"508101071",1
"508125195",1
"508129563",1
"508136493",1
"508137841",1
"50814353",1
"50814621",1
"508163336",1
"508166717",1
"508181219",2
"508189393",1
"508196761",1
"508201627",2
"508210280",1
"508213325",2
"508215396",1
"508218872",1
"508228863",1
"508240683",2
"508264283",1
"508265308",2
"508269609",17
"50828579",1
"508288572",1
"508299959",4
"508305263",2
"508305379",1
"50830798",2
"508313324",1
"50831693",1
"508327288",1
"50834603",2
"50836292",14
"508365400",1
"50840192",1
"50841344",6
"508441201",1
"508454787",1
"50850986",1
"508586459",2
"508642093",1
"50866314",2
"508687476",1
"508696554",1
"508697112",6
"508702188",1
"50876135",1
"508763841",3
"508781207",1
"508786502",1
"508850808",2
"508886537",1
"50889391",1
"50893026",3
"50897687",1
"508994397",2
"50901155",2
"509070257",1
"509105821",1
"50911210",1
"50915317",1
"50916401",2
"509182982",1
"50919357",1
"50919996",1
"509200668",1
"509215253",1
"509228132",1
"50923667",1
"50923783",1
"509240516",1
"509256847",1
"509271516",1
"50927211",1
"509284696",1
"50928755",1
"509293494",2
"509299696",1
"509322311",1
"509330370",4
"509343727",1
"509346404",1
"50935182",1
"509370862",1
"50937827",1
"509379037",1
"50939335",1
"50939378",1
"50940793",6
"509419287",2
"50945194",2
"50946023",1
"509462285",6
"50947058",1
"50947641",1
"509483066",10
"509518452",1
"50952368",1
"50955535",1
"50955699",2
"50956405",1
"509581977",1
"50959370",1
"509609355",1
"509612999",1
"509614470",4
"509628985",1
"509630908",1
"509638402",3
"509641442",1
"509646579",1
"509650093",1
"50965241",1
"509658932",3
"50967712",1
"509682522",1
"50968678",1
"509704600",1
"509718578",1
"509742414",2
"509777701",1
"50979860",1
"509817899",4
"509828714",1
"509917327",11
"50998848",1
"51000065",1
"51006717",1
"51007896",3
"510126423",3
"51012801",1
"51014582",2
"510159498",2
"51016789",1
"51018017",2
"510205611",1
"510263030",1
"510299985",1
"51034475",1
"51036354",1
"510384059",1
"51043990",3
"51048297",1
"51049868",1
"510537678",2
"510616767",2
"510619464",2
"51063734",1
"510659569",1
"510684906",1
"510729672",1
"51073837",1
"510782482",1
"510801609",1
"510801648",3
"510809141",6
"51084073",1
"51084373",3
"510864698",1
"51086627",1
"510893358",1
"51091765",1
"510961187",1
"510963013",1
"510983178",1
"510990000",1
"511026635",2
"511029686",3
"511031172",1
"51104437",2
"511048868",2
"511049288",1
"511052163",1
"511069456",2
"511087824",1
"511106992",1
"511143291",2
"51115150",2
"511162264",1
"511163029",1
"511168400",1
"511169393",5
"51117389",3
"5112",1
"51122895",5
"51126516",12
"511298666",1
"51130468",1
"511321669",1
"511325029",2
"51133530",1
"51134113",1
"511372211",1
"51140192",2
"51140647",1
"51156225",2
"51156876",1
"51156881",1
"511578362",1
"511582110",3
"51165844",1
"511663479",2
"51167076",1
"51168579",1
"511717708",1
"511730466",4
"51173808",2
"51176296",1
"51176457",1
"511783461",3
"511791594",1
"51180039",1
"51181031",1
"51184712",1
"51186178",2
"51186504",4
"51195543",1
"51197033",1
"511998491",1
"51200384",2
"512024703",1
"51204140",4
"51206770",1
"51207744",1
"51209584",2
"51212235",1
"512176463",2
"512227985",1
"512243082",1
"512265208",4
"51227550",1
"51228357",1
"51230127",1
"512355058",1
"51241373",1
"512451538",1
"51245287",1
"51246612",1
"512469167",5
"512472621",1
"512505913",2
"512506440",2
"512524500",1
"51253058",1
"512539753",1
"512546010",1
"51254696",3
"512555337",2
"512558870",2
"512578928",1
"512580761",1
"51259010",1
"512593052",3
"51259342",1
"512608295",2
"51261434",1
"512618428",2
"51261950",1
"512632576",1
"51263943",1
"512681090",1
"512688800",3
"512692862",2
"512699599",1
"512701053",2
"512701726",1
"512713912",2
"51272385",1
"51274577",1
"512753244",1
"512754368",7
"512757447",1
"512769093",4
"512804499",1
"512812289",3
"512813818",1
"512823132",3
"512826270",2
"512828574",2
"512854020",1
"512855259",2
"51287496",3
"51288534",1
"512886885",4
"51291096",1
"51291633",1
"51293625",1
"512948661",1
"513026228",2
"513050858",16
"51308998",1
"51311504",1
"51312167",1
"51314179",1
"513175367",1
"513180760",1
"513182370",1
"51318250",1
"51322981",2
"51323708",1
"51324322",1
"51324588",1
"513260643",1
"513295741",1
"513296663",2
"513303346",1
"51331666",1
"51336289",1
"513382038",1
"51343625",1
"513436952",1
"513437335",1
"513440392",1
"513441022",2
"513463274",2
"513478577",4
"51347901",1
"51349029",1
"51350055",1
"513521297",1
"513529537",1
"51353033",5
"51356845",1
"513576628",1
"513584072",1
"513589505",1
"513597812",3
"513600650",1
"513648548",2
"51369694",1
"513706703",1
"513719471",2
"513764646",1
"513766122",3
"513774166",2
"513778623",1
"513797001",1
"513830341",1
"513834256",1
"513900329",2
"513920921",2
"513921718",4
"513973835",2
"513975971",1
"513999322",24
"51406571",1
"514087037",1
"51409056",1
"51409685",1
"514139339",1
"514206522",3
"51423489",1
"51432991",1
"51436503",2
"514422168",1
"514454218",2
"514457812",1
"514498219",1
"514506786",2
"51453632",2
"514550650",2
"51455328",1
"514560367",1
"514594913",2
"514600280",1
"514625666",1
"514632683",1
"514680006",5
"514680052",1
"51468640",1
"514707666",2
"51473215",3
"514737176",1
"51475271",1
"514753609",1
"514754194",1
"51477306",1
"51478771",5
"51479953",1
"514807587",2
"51480873",1
"51483922",1
"51484538",2
"514856976",1
"514874026",1
"514913937",1
"514919679",1
"514927149",1
"514935273",3
"514944598",1
"51495857",4
"514959164",1
"514967089",1
"514970054",1
"51497203",1
"514982317",2
"51498285",1
"514997052",1
"514999357",1
"515002309",9
"515003110",4
"515005364",1
"515006022",2
"515020197",1
"51502317",1
"515028917",6
"515030991",1
"515034052",3
"515048464",1
"515064412",2
"515070367",1
"515076140",1
"515091542",3
"515093292",1
"515109875",2
"515120533",1
"515150197",1
"51516124",6
"515164105",1
"515184200",2
"515202136",1
"51521133",1
"51521415",1
"51531785",3
"515330012",6
"51533662",2
"515383147",3
"515406877",1
"515425577",2
"51543858",1
"51544229",1
"51544273",2
"515472457",1
"51552994",1
"51556659",2
"515569313",1
"515577621",1
"515594349",1
"51560258",2
"515613592",1
"51561787",1
"515630035",1
"515630107",1
"515642044",1
"51566119",3
"51568430",1
"515717801",1
"515721595",10
"51572985",2
"515747523",2
"515749428",1
"515778360",1
"51579812",2
"51582409",1
"51583876",1
"51588997",1
"515902997",2
"515918761",5
"515919547",1
"51595502",1
"515968007",1
"515976636",3
"515978906",1
"515982085",1
"515986622",1
"51598905",3
"515997417",2
"515998271",3
"516000703",1
"516014419",1
"516018636",1
"51602461",2
"516043495",1
"516048759",1
"516054537",1
"516056879",1
"516088238",1
"516093774",2
"516099960",1
"51610072",2
"516109409",1
"516125546",1
"516126167",1
"516126770",3
"516128123",1
"516135533",1
"516151660",1
"516151662",1
"516169554",2
"51618617",1
"516208506",2
"516234560",1
"51626263",1
"51628414",1
"51629479",1
"51629499",3
"51630562",1
"516310691",1
"51631179",1
"51631497",1
"516330148",1
"516340326",1
"51634088",1
"516365247",1
"51638648",1
"51639364",15
"51641651",3
"516487054",1
"51650545",1
"516510975",1
"516532048",2
"51655405",3
"51657133",1
"516584417",1
"51659653",1
"51661844",13
"516631743",1
"516649049",1
"516670913",2
"516674249",1
"51669240",2
"51672841",1
"516778009",1
"516782840",2
"516785851",1
"516788542",6
"516823863",1
"51687182",6
"516906022",1
"516912481",2
"516931896",1
"516942259",1
"51694639",1
"516962280",4
"516984241",5
"516988057",2
"51699445",5
"517005750",1
"517007686",13
"517043872",1
"51704963",7
"517056120",2
"517058168",1
"517059139",1
"517076501",1
"517078172",2
"517080699",1
"517082743",1
"517085062",3
"517085959",1
"517095298",2
"517100957",1
"51710918",1
"517113648",1
"517123702",3
"51713591",10
"517145406",1
"517171375",1
"517176413",2
"51718608",2
"517214760",1
"51725586",1
"51727735",1
"51731672",1
"51732154",1
"517352354",1
"517385502",1
"517456206",4
"517471253",1
"517482929",1
"517505404",1
"517528251",4
"517547255",1
"517620398",1
"517648054",1
"517652941",1
"517677207",1
"517713644",2
"517719864",1
"51774618",1
"51779720",7
"517805725",1
