"source","target"
336364713,"NULL"
356293951,"NULL"
545269384,"NULL"
138238607,"NULL"
186216984,"394491103"
557470514,"NULL"
897006961,"NULL"
1012566668,"394491103"
623845484,"NULL"
336053544,"394491103"
489807394,"394491103"
332827710,"NULL"
746527010,"NULL"
27826977,"NULL"
17852237,"NULL"
50841344,"NULL"
116522678,"NULL"
460532339,"NULL"
118372709,"NULL"
282365432,"NULL"
527812559,"394491103"
247764959,"NULL"
601687972,"37210799"
832375243,"NULL"
79781850,"NULL"
594854192,"NULL"
74107529,"394491103"
181278085,"NULL"
508081252,"NULL"
41812247,"NULL"
353590297,"NULL"
336053544,"NULL"
189237960,"NULL"
751600922,"NULL"
18263016,"394491103"
623845484,"NULL"
181278085,"NULL"
133763862,"NULL"
151671942,"394491103"
138238607,"NULL"
183445278,"NULL"
48125735,"NULL"
39098870,"394491103"
15088104,"NULL"
412647303,"394491103"
472999203,"543486547"
1247049150,"394491103"
208800984,"394491103"
16992943,"NULL"
30608862,"NULL"
1061491550,"394491103"
588704288,"NULL"
468667672,"NULL"
411946129,"NULL"
1029568476,"NULL"
468667672,"NULL"
23748540,"174083616"
59580458,"NULL"
489795222,"489795222"
345086560,"NULL"
369361462,"394491103"
1108144369,"NULL"
557470514,"NULL"
1315554001,"NULL"
897006961,"NULL"
608543662,"394491103"
15770652,"NULL"
38420961,"NULL"
1172685182,"NULL"
143575477,"NULL"
94879727,"NULL"
1099889744,"NULL"
236007870,"394491103"
23748540,"174083616"
14861810,"NULL"
460532339,"NULL"
336053544,"394491103"
40953622,"NULL"
325283104,"20576735"
392560870,"394491103"
1348330398,"394491103"
196743148,"394491103"
105211048,"NULL"
327548306,"NULL"
364923109,"NULL"
142409535,"NULL"
254038486,"20251620"
380001343,"NULL"
15534499,"NULL"
380865861,"NULL"
340149426,"NULL"
460416957,"NULL"
145277984,"NULL"
328303528,"NULL"
245418886,"394491103"
422239894,"NULL"
45785002,"394491103"
39882023,"NULL"
245418886,"NULL"
367415473,"NULL"
138238607,"NULL"
36047300,"NULL"
886737265,"394491103"
591401887,"394491103"
486237119,"394491103"
1143623240,"NULL"
45386552,"NULL"
454683943,"NULL"
212483779,"NULL"
50841344,"NULL"
98735407,"NULL"
248999863,"NULL"
701780354,"394491103"
1241889835,"394491103"
1089388320,"NULL"
380001343,"NULL"
557470514,"NULL"
498225041,"394491103"
248072730,"NULL"
29645415,"NULL"
322791506,"394491103"
342054737,"NULL"
19423307,"NULL"
897006961,"NULL"
15088104,"NULL"
224361374,"29016784"
1357717296,"NULL"
423754478,"368544126"
18272643,"NULL"
67216151,"NULL"
563718411,"NULL"
245418886,"NULL"
259250796,"394491103"
429290846,"NULL"
417212116,"394491103"
145906024,"NULL"
271575735,"NULL"
273636856,"394491103"
43439767,"394491103"
289423999,"NULL"
189325263,"NULL"
321615083,"NULL"
30409639,"394491103"
1363094690,"1140688016"
262221436,"NULL"
311841461,"NULL"
138238607,"NULL"
373141061,"NULL"
107926812,"NULL"
309395511,"NULL"
408688436,"NULL"
59580458,"NULL"
746527010,"NULL"
193515719,"NULL"
30909665,"NULL"
1118230730,"NULL"
198275668,"NULL"
392560870,"NULL"
127364640,"NULL"
198673822,"NULL"
48391497,"NULL"
1365208590,"394491103"
14861810,"NULL"
146721992,"394491103"
259093526,"NULL"
173595399,"NULL"
185003472,"NULL"
22106980,"NULL"
392560870,"NULL"
275252401,"394491103"
938502108,"NULL"
8505462,"330120722"
385926593,"394491103"
261369681,"NULL"
1358190348,"394491103"
355257338,"NULL"
99197604,"NULL"
267433442,"NULL"
304875969,"NULL"
842381545,"336053544"
608419864,"367337109"
1172685182,"NULL"
392560870,"NULL"
481823823,"394491103"
561226809,"394491103"
28457783,"394491103"
186216984,"NULL"
602626998,"NULL"
292434152,"394491103"
408692706,"NULL"
279671484,"394491103"
16980564,"NULL"
488139421,"NULL"
173909161,"NULL"
746180498,"NULL"
308742477,"NULL"
381706155,"NULL"
453590597,"NULL"
282719800,"394491103"
55907493,"NULL"
76544187,"394491103"
218334498,"NULL"
413788385,"NULL"
159659465,"NULL"
185003472,"NULL"
925106532,"NULL"
554525302,"NULL"
68490310,"NULL"
37369387,"394491103"
714957769,"394491103"
417620958,"394491103"
17852237,"NULL"
384049007,"394491103"
40748746,"NULL"
303328398,"NULL"
224835796,"394491103"
22467757,"NULL"
323119403,"394491103"
1339835251,"NULL"
570503766,"NULL"
162441059,"NULL"
898108363,"NULL"
19991655,"317393966"
299454924,"NULL"
162834926,"NULL"
1140688016,"1363094690"
27694016,"394491103"
17852237,"NULL"
99063726,"NULL"
211926675,"NULL"
228859998,"NULL"
